,City,Id,Type,X,Y,Fencing,Lighting,Accessible for disabled,Parking,Status,Competitions,Year of building
3694,ירושלים,159B2105434,Combined sports pitch,222870.0,631070.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3695,ירושלים,159P1102345,Swimming pool,221060.0,631140.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3696,ירושלים,159A1100556,Fitness,221060.0,631140.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3697,ירושלים,159A1100621,Fitness,219910.0,634390.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3698,ירושלים,159A1100574,Fitness,219910.0,634390.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3699,ירושלים,159T1103134,Tennis court,214040.0,630420.0,Yes,Yes,No,No,Normal and active,National,1990
3700,ירושלים,159A1100541,Fitness,214040.0,630420.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1990
3701,ירושלים,159R1107979,Other,218650.0,633100.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3702,ירושלים,159B1104811,Basketball court,219650.0,637530.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3703,ירושלים,159G1100437,Fitness,218550.0,631620.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3704,ירושלים,159B2105409,Combined sports pitch,220640.0,630440.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3705,ירושלים,159B2105410,Combined sports pitch,220640.0,630440.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3706,ירושלים,159P1102357,Swimming pool,220630.0,627290.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3707,ירושלים,159P1102353,Swimming pool,220630.0,627290.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3708,ירושלים,159T1103155,Tennis court,220630.0,627290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3709,ירושלים,159B1104735,Basketball court,220630.0,627290.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3710,ירושלים,159A1100576,Fitness,220630.0,627290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3711,ירושלים,159A1100411,Fitness,220630.0,627290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3712,ירושלים,159G1100365,Fitness,220820.0,629260.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3713,ירושלים,159F1104206,Football field,220820.0,629260.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3714,ירושלים,159B1104451,Basketball court,220820.0,629260.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3715,ירושלים,159B1104815,Basketball court,220820.0,629260.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3716,ירושלים,159B1105754,Basketball court,220820.0,629260.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3717,ירושלים,159B2104814,Combined sports pitch,220820.0,629260.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3718,ירושלים,159G1100425,Fitness,216390.0,629150.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3719,ירושלים,159B2104836,Combined sports pitch,216390.0,629150.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3720,ירושלים,159G2100522,Fitness,216840.0,628780.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3721,ירושלים,159B2105411,Combined sports pitch,216840.0,628780.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3722,ירושלים,159G4100744,Fitness,222690.0,628300.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3723,ירושלים,159G1100362,Fitness,222660.0,628620.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3724,ירושלים,159F2104205,Football field,222660.0,628620.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3725,ירושלים,159B1104853,Basketball court,222690.0,628300.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3726,ירושלים,159G4100730,Fitness,216250.0,629750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3727,ירושלים,159G1100633,Fitness,216250.0,629750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3728,ירושלים,159R1100418,Other,216250.0,629750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3729,ירושלים,159P1102366,Swimming pool,216250.0,629750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3730,ירושלים,159B2105424,Combined sports pitch,216250.0,629750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3731,ירושלים,159A1100581,Fitness,216250.0,629750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3732,ירושלים,159B2104848,Combined sports pitch,221510.0,627290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3733,ירושלים,159B2105449,Combined sports pitch,218690.0,635540.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3734,ירושלים,159G1100420,Fitness,217410.0,626790.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3735,ירושלים,159P1102359,Swimming pool,217410.0,626790.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3736,ירושלים,159G1100616,Fitness,221100.0,633070.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3737,ירושלים,159B2105094,Combined sports pitch,223520.0,637450.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3738,ירושלים,159R1103725,Other,222420.0,628180.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3739,ירושלים,159B1104738,Basketball court,222420.0,628180.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3740,ירושלים,159B2105840,Combined sports pitch,222420.0,628180.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3741,ירושלים,159B1104823,Basketball court,222100.0,632070.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3742,ירושלים,159G4100723,Fitness,221030.0,630290.0,Yes,Yes,No,Yes,Normal and active,National,1970
3743,ירושלים,159G1100402,Fitness,221030.0,630290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3744,ירושלים,159G1100409,Fitness,220800.0,629990.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3745,ירושלים,159G1100639,Fitness,221080.0,630400.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3746,ירושלים,159B1104833,Basketball court,221030.0,630290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3747,ירושלים,159B1104841,Basketball court,221030.0,630290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3748,ירושלים,159B2105415,Combined sports pitch,221030.0,630290.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3749,ירושלים,159A1100557,Fitness,220800.0,629990.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3750,ירושלים,159B1104742,Basketball court,224030.0,634140.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3751,ירושלים,159B1105831,Basketball court,224030.0,634140.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3752,ירושלים,159B2105438,Combined sports pitch,223980.0,634130.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3753,ירושלים,159G1100428,Fitness,222460.0,628920.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3754,ירושלים,159G1100350,Fitness,218660.0,630170.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3755,ירושלים,159P1102368,Swimming pool,221620.0,632880.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3756,ירושלים,159B2105433,Combined sports pitch,222870.0,631070.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3757,ירושלים,159B1104860,Basketball court,219710.0,634000.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3758,ירושלים,159B2105762,Combined sports pitch,218920.0,629340.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3759,ירושלים,159G3100384,Fitness,221360.0,633620.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3760,ירושלים,159G4100711,Fitness,221360.0,633620.0,Yes,Yes,No,Yes,Normal and active,National,1970
3761,ירושלים,159B2105107,Combined sports pitch,221360.0,633620.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3762,ירושלים,159A1100555,Fitness,221360.0,633620.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3763,ירושלים,159G1100491,Fitness,221530.0,630170.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3764,ירושלים,159B2105086,Combined sports pitch,221530.0,630170.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3765,ירושלים,159R1100636,Other,218810.0,627280.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3766,ירושלים,159G4100727,Fitness,218270.0,633110.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3767,ירושלים,159G1100629,Fitness,218270.0,633110.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3768,ירושלים,159G1100398,Fitness,221880.0,631460.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3769,ירושלים,159A1100570,Fitness,218070.0,632690.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3770,ירושלים,159G1100715,Fitness,217090.0,626990.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3771,ירושלים,159B2105820,Combined sports pitch,217090.0,626990.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3772,ירושלים,159B2105058,Combined sports pitch,220390.0,629330.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3773,ירושלים,159A1100543,Fitness,220390.0,629330.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3774,ירושלים,159G1100374,Fitness,220570.0,634490.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3775,ירושלים,159B1104816,Basketball court,220570.0,634490.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3776,ירושלים,159G1100386,Fitness,223350.0,638430.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3777,ירושלים,159B1104835,Basketball court,223350.0,638430.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3778,ירושלים,159G1100490,Fitness,218140.0,632140.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3779,ירושלים,159B2105093,Combined sports pitch,218140.0,632140.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3780,ירושלים,159G1100360,Fitness,220470.0,632160.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3781,ירושלים,159B2105075,Combined sports pitch,220470.0,632160.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3782,ירושלים,159G3100493,Fitness,218830.0,629760.0,Yes,Yes,No,No,Normal and active,National,1970
3783,ירושלים,159G3100712,Fitness,218830.0,629760.0,Yes,Yes,No,No,Normal and active,National,1970
3784,ירושלים,159B2105416,Combined sports pitch,220150.0,633110.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3785,ירושלים,159A1100572,Fitness,220150.0,633110.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3786,ירושלים,159G1100410,Fitness,221170.0,633590.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3787,ירושלים,159T1103148,Tennis court,221170.0,633590.0,Yes,Yes,No,Yes,Normal and active,National,1970
3788,ירושלים,159B2105417,Combined sports pitch,221170.0,633590.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3789,ירושלים,159A1100573,Fitness,221170.0,633590.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3790,ירושלים,159G1100714,Fitness,218960.0,626880.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1970
3791,ירושלים,159B1105821,Basketball court,218960.0,626880.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1970
3792,ירושלים,159B1104714,Basketball court,218960.0,626880.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3793,ירושלים,159B2104825,Combined sports pitch,218960.0,626880.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3794,ירושלים,159G1100371,Fitness,221100.0,632980.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3795,ירושלים,159B1104822,Basketball court,221100.0,632980.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3796,ירושלים,159R1100394,Other,222430.0,633870.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3797,ירושלים,159P1102352,Swimming pool,222430.0,633870.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3798,ירושלים,159P1102350,Swimming pool,222430.0,633870.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3799,ירושלים,159T1103186,Tennis court,222430.0,633870.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3800,ירושלים,159B1104804,Basketball court,222430.0,633870.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3801,ירושלים,159A1100560,Fitness,222430.0,633870.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1970
3802,ירושלים,159A1100548,Fitness,220810.0,632090.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,1970
3803,ירושלים,159G4100709,Fitness,222770.0,634300.0,Yes,Yes,No,Yes,Normal and active,National,1970
3804,ירושלים,159B1104782,Basketball court,222770.0,634300.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3805,ירושלים,159B2105766,Combined sports pitch,222770.0,634300.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3806,ירושלים,159G1100717,Fitness,219960.0,631920.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
3807,ירושלים,159G1100375,Fitness,219960.0,631980.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1970
